scenario,rewiring,topology,model_run,friendly_name,network_class,convergence_rate,final_cooperativity,final_polarization,time_to_majority,rel_vs_static_rate,rel_vs_static_coop,rel_vs_static_polar,rel_vs_static_time,rel_vs_random_rate,rel_vs_random_coop,rel_vs_random_polar,rel_vs_random_time,better_than_static_rate,better_than_static_coop,better_than_static_polar,better_than_static_time,better_than_random_rate,better_than_random_coop,better_than_random_polar,better_than_random_time
bridge,diff,DPAH,84,bridge (opposite),directed,-0.010179814663278889,0.4465934250762748,0.8693801216626594,,2.1771673215015457,1.042389191996865,1.0087814561085418,0.8058165203038364,1.3429777225696788,0.6935113993063743,1.0934327560246404,0.8371348595057309,True,True,False,True,True,False,False,True
bridge,diff,DPAH,85,bridge (opposite),directed,0.09681038709937648,0.41709612674481694,0.8789522061859177,,2.1771673215015457,1.042389191996865,1.0087814561085418,0.8058165203038364,1.3429777225696788,0.6935113993063743,1.0934327560246404,0.8371348595057309,True,True,False,True,True,False,False,True
bridge,diff,DPAH,86,bridge (opposite),directed,0.08468538129709258,0.45199283467006407,0.867199938708841,22704.0,2.1771673215015457,1.042389191996865,1.0087814561085418,0.8058165203038364,1.3429777225696788,0.6935113993063743,1.0934327560246404,0.8371348595057309,True,True,False,True,True,False,False,True
bridge,diff,DPAH,87,bridge (opposite),directed,-0.03766405392170186,0.3294131696464776,0.919404258259007,,2.1771673215015457,1.042389191996865,1.0087814561085418,0.8058165203038364,1.3429777225696788,0.6935113993063743,1.0934327560246404,0.8371348595057309,True,True,False,True,True,False,False,True
bridge,diff,DPAH,88,bridge (opposite),directed,-0.25015584509892147,0.10829174200667104,0.9639152431946363,,2.1771673215015457,1.042389191996865,1.0087814561085418,0.8058165203038364,1.3429777225696788,0.6935113993063743,1.0934327560246404,0.8371348595057309,True,True,False,True,True,False,False,True
bridge,diff,DPAH,89,bridge (opposite),directed,0.1753580742506252,0.3762433498113181,0.9012939431587156,,2.1771673215015457,1.042389191996865,1.0087814561085418,0.8058165203038364,1.3429777225696788,0.6935113993063743,1.0934327560246404,0.8371348595057309,True,True,False,True,True,False,False,True
bridge,same,DPAH,0,bridge (similar),directed,0.10897556732836677,0.5771301730340718,0.7939181065495412,19353.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,1,bridge (similar),directed,0.21140370989833812,0.44378221068681023,0.8732080123440581,36328.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,2,bridge (similar),directed,-0.16749793835576024,0.5674768848908006,0.8036253424262257,36398.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,3,bridge (similar),directed,-0.08499673279189329,-0.38293856799810994,0.8959557814939657,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,4,bridge (similar),directed,0.30222984457817254,0.5873751631670413,0.7855986836358481,34518.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,5,bridge (similar),directed,0.46730482917218563,0.543332193776914,0.8119775790749698,39715.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,6,bridge (similar),directed,-0.31579078230337443,0.5157134058259492,0.8314827573003407,30997.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,7,bridge (similar),directed,0.1491458099284656,0.5995832538948928,0.7787465205793693,37827.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,8,bridge (similar),directed,-0.1312623929456759,0.6703690625731421,0.7254874274917659,21307.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,8,bridge (similar),directed,,0.653757660319026,0.7380657798084614,40000.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,9,bridge (similar),directed,-0.02480553681912162,0.6634070619957959,0.7302104477659912,18700.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,10,bridge (similar),directed,0.022310098832639288,0.6874475986469237,0.7088406936918745,12509.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,11,bridge (similar),directed,0.08570237391121055,0.6388304961496002,0.7489681676445724,16997.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,12,bridge (similar),directed,0.17390974458905845,0.6816375296697336,0.713171811955669,23613.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,13,bridge (similar),directed,0.40619317774163477,0.5300985699360958,0.8247607326637928,28861.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,14,bridge (similar),directed,-0.0495428206266945,0.5715564417732841,0.7958974435787047,31827.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,15,bridge (similar),directed,0.14304241328188858,0.5487133032669043,0.8127924093574019,29787.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,16,bridge (similar),directed,-0.04843487250949483,0.38325937318619974,0.8953189485194083,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,17,bridge (similar),directed,-0.04149031149482243,0.6334476896887431,0.7583940012677647,18113.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,18,bridge (similar),directed,0.2035674927091627,0.6254459651450565,0.75993592783669,19082.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,19,bridge (similar),directed,-0.02621058869397192,0.41780400209378743,0.8836945216465221,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,20,bridge (similar),directed,-0.017396173919931597,0.5571863234016761,0.8080664341102842,40324.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,21,bridge (similar),directed,-0.054065053969656045,0.5854906264032893,0.7854575975703472,35483.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,22,bridge (similar),directed,-0.10745004428611032,0.45756106031828164,0.862872042210725,43968.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,23,bridge (similar),directed,-0.007561537436952439,0.41217521915974575,0.8848467971000366,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,24,bridge (similar),directed,-0.03538901319649396,0.36987920521107454,0.9032757265804454,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,25,bridge (similar),directed,0.00853408521113901,0.6125298450098103,0.7653262777859436,15843.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,26,bridge (similar),directed,-0.030745254365472673,0.6204041022612432,0.7657508159344363,28468.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,27,bridge (similar),directed,-0.0078031427045640095,0.6672688665961121,0.7277533627794787,14958.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,28,bridge (similar),directed,0.23469823402735757,0.6806709563870814,0.7170694525562529,11022.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,29,bridge (similar),directed,0.08429440167962728,0.6895207324497776,0.7086092979110967,14051.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,30,bridge (similar),directed,0.3081834993597718,0.5488781834367946,0.8103648318519703,32085.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,31,bridge (similar),directed,,-0.5015629431110811,0.678846861206688,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,31,bridge (similar),directed,-0.12452726442255818,0.4844244240305745,0.8509009835653345,41184.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,32,bridge (similar),directed,0.13079002391059724,0.6342810366669177,0.7539133360740876,13199.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,33,bridge (similar),directed,-0.23854461505845959,0.5719154971110896,0.7973520565795512,18271.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,34,bridge (similar),directed,0.35499744022041363,0.5772781846581935,0.7941699175848742,22958.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,35,bridge (similar),directed,-0.008662477315045821,0.6243263570790525,0.7612551442901399,20226.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,36,bridge (similar),directed,0.5096009747711697,0.6463847732889381,0.741503016572007,11099.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,37,bridge (similar),directed,0.32657576774017627,0.6343687837387518,0.7562074034361024,20486.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,38,bridge (similar),directed,0.3644594393036762,0.5808704418644429,0.7960104543907052,27163.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,39,bridge (similar),directed,0.14111862810264253,0.6404640778911915,0.750734309600985,18568.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,40,bridge (similar),directed,0.3109564231753899,0.5771677270954164,0.7942788088689525,24235.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,41,bridge (similar),directed,0.3125710042394526,0.6708454809084924,0.7194693051066281,26081.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,42,bridge (similar),directed,-0.011078481647937363,-0.8019460180242022,0.417733737288503,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,42,bridge (similar),directed,0.016536382892582607,0.329310482704313,0.9165243114177641,,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,43,bridge (similar),directed,-0.039263959269789525,0.6800736070078321,0.7155283656496763,10507.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,44,bridge (similar),directed,-0.21136860710574085,0.5152653938717101,0.8322670039230304,18067.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,45,bridge (similar),directed,-0.06423948298634065,0.6554531119608247,0.7412153695782854,22422.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
bridge,same,DPAH,46,bridge (similar),directed,-0.07838231477949359,0.6721267072299133,0.7217131678739124,21988.0,1.4609534273751568,1.5349954546724056,0.8770659711072836,0.9180029842348358,0.9011837938682113,1.0212470101109663,0.9506644439150731,0.9536814893587783,True,True,True,True,False,True,True,True
